Date of Sale,Product ID,Product Name,Quantity Sold,Sale Price,Total Sale Amount,Customer ID,Store Location,Target Gender,Customer Gender
2019-09-20,P0001,Shoe Model 1,7,38.61,270.27,C5824,Houston,Unisex,Female
2019-09-20,P0018,Shoe Model 18,6,35.03,210.18,C5180,New York,Unisex,Female
2019-09-21,P0011,Shoe Model 11,7,179.98,1259.86,C2254,Houston,Female,Male
2019-09-21,P0012,Shoe Model 12,3,84.0,252.0,C6353,Phoenix,Unisex,Female
2019-09-21,P0006,Shoe Model 6,3,109.85,329.55,C9104,Chicago,Female,Female
2019-09-22,P0009,Shoe Model 9,9,156.72,1410.48,C3783,Houston,Male,Unisex
2019-09-22,P0010,Shoe Model 10,7,101.51,710.57,C9771,Los Angeles,Female,Unisex
2019-09-22,P0014,Shoe Model 14,2,156.35,312.7,C4552,Houston,Unisex,Female
2019-09-23,P0010,Shoe Model 10,4,113.24,452.96,C4670,Chicago,Unisex,Female
2019-09-23,P0001,Shoe Model 1,1,186.68,186.68,C8446,Los Angeles,Unisex,Female
2019-09-24,P0006,Shoe Model 6,8,59.77,478.16,C8406,New York,Male,Unisex
2019-09-24,P0009,Shoe Model 9,1,165.16,165.16,C5690,New York,Female,Male
2019-09-24,P0006,Shoe Model 6,2,120.91,241.82,C3358,Los Angeles,Unisex,Female
2019-09-24,P0006,Shoe Model 6,7,170.68,1194.76,C3619,Los Angeles,Male,Female
2019-09-25,P0007,Shoe Model 7,4,46.73,186.92,C2912,Chicago,Female,Unisex
2019-09-25,P0019,Shoe Model 19,8,97.53,780.24,C3326,Los Angeles,Male,Female
2019-09-25,P0019,Shoe Model 19,2,67.39,134.78,C5099,New York,Female,Female
2019-09-26,P0014,Shoe Model 14,7,114.62,802.34,C1189,Los Angeles,Female,Unisex
2019-09-26,P0020,Shoe Model 20,6,35.91,215.46,C5866,New York,Male,Unisex
2019-09-26,P0019,Shoe Model 19,6,182.8,1096.8,C1464,New York,Male,Male
2019-09-27,P0016,Shoe Model 16,2,44.7,89.4,C2904,Los Angeles,Unisex,Male
2019-09-27,P0001,Shoe Model 1,2,189.07,378.14,C2960,Houston,Male,Female
2019-09-27,P0003,Shoe Model 3,2,36.19,72.38,C4898,New York,Male,Female
2019-09-28,P0016,Shoe Model 16,3,111.15,333.45,C7842,Phoenix,Female,Unisex
2019-09-29,P0003,Shoe Model 3,9,144.84,1303.56,C6312,Chicago,Female,Unisex
2019-09-29,P0018,Shoe Model 18,1,173.92,173.92,C5319,Los Angeles,Unisex,Male
2019-09-29,P0010,Shoe Model 10,1,32.53,32.53,C3543,Los Angeles,Female,Male
2019-09-30,P0005,Shoe Model 5,8,36.78,294.24,C1488,Houston,Male,Male
2019-09-30,P0002,Shoe Model 2,3,84.11,252.33,C5701,Phoenix,Female,Unisex
2019-09-30,P0004,Shoe Model 4,8,144.17,1153.36,C7909,New York,Female,Unisex
2019-09-30,P0011,Shoe Model 11,5,193.83,969.15,C2335,New York,Unisex,Male
2019-10-01,P0007,Shoe Model 7,4,114.68,458.72,C1301,New York,Male,Male
2019-10-01,P0015,Shoe Model 15,4,33.63,134.52,C6644,New York,Male,Male
2019-10-02,P0019,Shoe Model 19,4,109.09,436.36,C9392,Los Angeles,Female,Unisex
2019-10-02,P0018,Shoe Model 18,8,110.77,886.16,C2432,New York,Unisex,Male
2019-10-02,P0010,Shoe Model 10,9,176.59,1589.31,C1459,Phoenix,Female,Male
2019-10-02,P0019,Shoe Model 19,7,83.23,582.61,C4452,New York,Unisex,Male
2019-10-03,P0019,Shoe Model 19,6,136.03,816.18,C7885,Houston,Male,Unisex
2019-10-03,P0011,Shoe Model 11,7,176.31,1234.17,C7564,Phoenix,Male,Unisex
2019-10-04,P0018,Shoe Model 18,4,63.38,253.52,C2100,New York,Female,Female
2019-10-04,P0010,Shoe Model 10,9,164.18,1477.62,C1496,Houston,Unisex,Unisex
2019-10-04,P0019,Shoe Model 19,6,198.93,1193.58,C1243,Chicago,Male,Female
2019-10-04,P0007,Shoe Model 7,4,46.22,184.88,C4771,Los Angeles,Unisex,Male
2019-10-05,P0020,Shoe Model 20,5,79.8,399.0,C1506,Houston,Male,Unisex
2019-10-05,P0012,Shoe Model 12,7,93.4,653.8,C6357,Houston,Unisex,Unisex
2019-10-05,P0006,Shoe Model 6,3,116.02,348.06,C2789,Houston,Female,Male
2019-10-06,P0001,Shoe Model 1,9,166.81,1501.29,C5785,New York,Female,Male
2019-10-06,P0010,Shoe Model 10,6,80.55,483.3,C9717,Los Angeles,Male,Male
2019-10-06,P0019,Shoe Model 19,9,194.01,1746.09,C7838,Los Angeles,Male,Male
2019-10-07,P0014,Shoe Model 14,6,82.89,497.34,C4734,Phoenix,Female,Male
2019-10-08,P0003,Shoe Model 3,3,99.14,297.42,C4261,Los Angeles,Male,Female
2019-10-08,P0008,Shoe Model 8,4,104.63,418.52,C2982,New York,Male,Female
2019-10-09,P0005,Shoe Model 5,4,106.97,427.88,C9071,Phoenix,Male,Male
2019-10-09,P0015,Shoe Model 15,8,186.28,1490.24,C4675,Houston,Male,Female
2019-10-09,P0018,Shoe Model 18,4,148.66,594.64,C5766,Phoenix,Unisex,Male
2019-10-10,P0004,Shoe Model 4,9,117.07,1053.63,C5789,New York,Unisex,Female
2019-10-11,P0018,Shoe Model 18,6,85.56,513.36,C6008,Phoenix,Female,Female
2019-10-11,P0010,Shoe Model 10,8,101.73,813.84,C7057,Phoenix,Female,Unisex
2019-10-11,P0016,Shoe Model 16,5,118.77,593.85,C5062,Phoenix,Unisex,Female
2019-10-11,P0007,Shoe Model 7,6,50.22,301.32,C2577,Phoenix,Female,Male
2019-10-12,P0011,Shoe Model 11,4,96.24,384.96,C6218,Phoenix,Unisex,Unisex
2019-10-12,P0019,Shoe Model 19,4,114.52,458.08,C7021,Phoenix,Unisex,Female
2019-10-12,P0002,Shoe Model 2,4,94.26,377.04,C5427,Houston,Male,Unisex
2019-10-12,P0008,Shoe Model 8,4,145.32,581.28,C4457,Houston,Male,Male
2019-10-13,P0009,Shoe Model 9,8,146.17,1169.36,C2345,Phoenix,Unisex,Male
2019-10-14,P0002,Shoe Model 2,7,80.67,564.69,C2819,Chicago,Female,Female
2019-10-14,P0010,Shoe Model 10,7,42.48,297.36,C4092,Los Angeles,Female,Male
2019-10-14,P0001,Shoe Model 1,8,47.45,379.6,C7002,New York,Male,Female
2019-10-14,P0004,Shoe Model 4,4,91.55,366.2,C7033,Houston,Female,Male
2019-10-15,P0001,Shoe Model 1,9,183.7,1653.3,C6426,Chicago,Unisex,Female
2019-10-15,P0017,Shoe Model 17,3,177.87,533.61,C5699,Chicago,Male,Male
2019-10-15,P0015,Shoe Model 15,3,180.19,540.57,C5497,Phoenix,Unisex,Male
2019-10-15,P0017,Shoe Model 17,5,48.68,243.4,C4589,Chicago,Unisex,Unisex
2019-10-16,P0007,Shoe Model 7,2,63.66,127.32,C4266,New York,Unisex,Female
2019-10-16,P0001,Shoe Model 1,8,174.28,1394.24,C6410,Chicago,Female,Male
2019-10-16,P0002,Shoe Model 2,1,122.64,122.64,C4342,Houston,Male,Unisex
2019-10-16,P0004,Shoe Model 4,2,191.16,382.32,C8968,Phoenix,Male,Male
2019-10-17,P0013,Shoe Model 13,4,143.22,572.88,C6509,Chicago,Unisex,Male
2019-10-17,P0020,Shoe Model 20,3,163.86,491.58,C4390,Los Angeles,Unisex,Male
2019-10-18,P0004,Shoe Model 4,1,195.61,195.61,C1676,New York,Male,Male
2019-10-19,P0001,Shoe Model 1,8,31.19,249.52,C4286,Chicago,Unisex,Male
2019-10-20,P0015,Shoe Model 15,3,198.09,594.27,C2100,Houston,Male,Male
2019-10-20,P0015,Shoe Model 15,5,60.14,300.7,C3180,Phoenix,Male,Male
2019-10-20,P0014,Shoe Model 14,2,180.31,360.62,C8373,Chicago,Unisex,Unisex
2019-10-20,P0006,Shoe Model 6,5,61.97,309.85,C2780,Phoenix,Female,Male
2019-10-21,P0009,Shoe Model 9,4,128.97,515.88,C4562,Los Angeles,Female,Male
2019-10-21,P0005,Shoe Model 5,6,30.92,185.52,C9175,New York,Female,Unisex
2019-10-22,P0020,Shoe Model 20,8,122.28,978.24,C3632,Phoenix,Female,Male
2019-10-23,P0018,Shoe Model 18,5,41.48,207.4,C6502,New York,Unisex,Unisex
2019-10-23,P0001,Shoe Model 1,9,111.66,1004.94,C9812,Houston,Female,Male
2019-10-24,P0013,Shoe Model 13,4,155.1,620.4,C7077,New York,Female,Unisex
2019-10-24,P0003,Shoe Model 3,1,81.36,81.36,C8611,New York,Male,Male
2019-10-24,P0010,Shoe Model 10,4,52.09,208.36,C6100,Phoenix,Male,Male
2019-10-25,P0008,Shoe Model 8,9,70.76,636.84,C2691,Los Angeles,Female,Female
2019-10-26,P0002,Shoe Model 2,1,128.79,128.79,C7156,Phoenix,Male,Male
2019-10-26,P0010,Shoe Model 10,6,111.93,671.58,C8008,Los Angeles,Female,Female
2019-10-26,P0005,Shoe Model 5,4,30.74,122.96,C4816,Phoenix,Female,Unisex
2019-10-26,P0006,Shoe Model 6,5,34.72,173.6,C7682,Houston,Female,Female
2019-10-27,P0008,Shoe Model 8,4,107.6,430.4,C6043,Houston,Male,Male
2019-10-27,P0012,Shoe Model 12,3,58.71,176.13,C4478,Chicago,Female,Male
2019-10-27,P0009,Shoe Model 9,7,126.13,882.91,C6110,New York,Female,Unisex
2019-10-27,P0016,Shoe Model 16,8,147.97,1183.76,C1937,New York,Unisex,Unisex
2019-10-28,P0016,Shoe Model 16,9,142.8,1285.2,C3215,Los Angeles,Unisex,Unisex
2019-10-28,P0003,Shoe Model 3,6,169.1,1014.6,C7287,Houston,Unisex,Female
2019-10-28,P0004,Shoe Model 4,2,111.59,223.18,C5272,Chicago,Male,Male
2019-10-28,P0014,Shoe Model 14,1,131.37,131.37,C4771,Houston,Male,Female
2019-10-29,P0004,Shoe Model 4,8,148.75,1190.0,C3750,New York,Female,Male
2019-10-29,P0001,Shoe Model 1,4,66.61,266.44,C2663,Phoenix,Female,Female
2019-10-29,P0006,Shoe Model 6,7,192.64,1348.48,C4185,Houston,Unisex,Male
2019-10-30,P0003,Shoe Model 3,7,82.61,578.27,C6004,Phoenix,Female,Male
2019-10-31,P0011,Shoe Model 11,8,129.15,1033.2,C4443,New York,Female,Female
2019-10-31,P0020,Shoe Model 20,3,105.24,315.72,C8930,Chicago,Unisex,Female
2019-10-31,P0019,Shoe Model 19,1,177.08,177.08,C2684,New York,Male,Female
2019-11-01,P0014,Shoe Model 14,8,68.82,550.56,C8212,Houston,Male,Unisex
2019-11-01,P0013,Shoe Model 13,4,179.83,719.32,C5961,Houston,Male,Female
2019-11-01,P0004,Shoe Model 4,1,46.04,46.04,C1059,Los Angeles,Male,Male
2019-11-01,P0004,Shoe Model 4,3,142.7,428.1,C8948,Chicago,Unisex,Unisex
2019-11-02,P0009,Shoe Model 9,7,83.14,581.98,C5339,New York,Female,Unisex
2019-11-02,P0010,Shoe Model 10,7,159.69,1117.83,C8246,Phoenix,Female,Unisex
2019-11-02,P0020,Shoe Model 20,8,183.81,1470.48,C3202,Chicago,Unisex,Unisex
2019-11-03,P0007,Shoe Model 7,2,150.36,300.72,C4045,Houston,Female,Male
2019-11-04,P0003,Shoe Model 3,6,82.41,494.46,C3539,Chicago,Unisex,Unisex
2019-11-04,P0016,Shoe Model 16,5,48.61,243.05,C5714,Chicago,Female,Unisex
2019-11-04,P0010,Shoe Model 10,4,110.0,440.0,C9293,Phoenix,Unisex,Male
2019-11-04,P0006,Shoe Model 6,3,45.08,135.24,C5735,New York,Female,Unisex
2019-11-05,P0005,Shoe Model 5,8,121.13,969.04,C1908,Houston,Male,Female
2019-11-05,P0009,Shoe Model 9,3,193.79,581.37,C7670,New York,Female,Female
2019-11-06,P0016,Shoe Model 16,2,145.71,291.42,C1002,Chicago,Unisex,Male
2019-11-07,P0019,Shoe Model 19,9,176.95,1592.55,C4114,Houston,Unisex,Female
2019-11-07,P0008,Shoe Model 8,1,39.64,39.64,C9302,Houston,Male,Unisex
2019-11-07,P0012,Shoe Model 12,6,52.23,313.38,C1514,New York,Male,Female
2019-11-07,P0005,Shoe Model 5,1,168.37,168.37,C4490,Houston,Male,Unisex
2019-11-08,P0009,Shoe Model 9,7,86.2,603.4,C7286,Chicago,Male,Female
2019-11-08,P0017,Shoe Model 17,9,169.31,1523.79,C7287,Phoenix,Female,Male
2019-11-08,P0004,Shoe Model 4,5,120.36,601.8,C3760,New York,Female,Female
2019-11-08,P0020,Shoe Model 20,3,96.14,288.42,C6329,Houston,Female,Male
2019-11-09,P0017,Shoe Model 17,8,110.33,882.64,C7767,Chicago,Male,Unisex
2019-11-10,P0016,Shoe Model 16,5,138.0,690.0,C8590,Houston,Unisex,Female
2019-11-10,P0006,Shoe Model 6,6,100.79,604.74,C6825,New York,Unisex,Unisex
2019-11-10,P0016,Shoe Model 16,9,102.77,924.93,C1787,Houston,Female,Unisex
2019-11-10,P0003,Shoe Model 3,2,67.23,134.46,C7071,Phoenix,Male,Female
2019-11-11,P0008,Shoe Model 8,7,183.05,1281.35,C6212,Houston,Unisex,Unisex
2019-11-11,P0007,Shoe Model 7,8,132.51,1060.08,C4506,New York,Female,Unisex
2019-11-12,P0017,Shoe Model 17,6,174.4,1046.4,C9475,Houston,Male,Unisex
2019-11-12,P0016,Shoe Model 16,1,49.94,49.94,C9892,New York,Male,Unisex
2019-11-13,P0007,Shoe Model 7,3,67.08,201.24,C9679,New York,Female,Female
2019-11-14,P0017,Shoe Model 17,3,119.21,357.63,C4929,Los Angeles,Unisex,Unisex
2019-11-14,P0009,Shoe Model 9,2,168.76,337.52,C6022,New York,Male,Unisex
2019-11-15,P0020,Shoe Model 20,5,141.93,709.65,C4365,Chicago,Unisex,Male
2019-11-15,P0002,Shoe Model 2,4,152.55,610.2,C5237,Chicago,Female,Female
2019-11-15,P0011,Shoe Model 11,4,58.39,233.56,C1760,Houston,Female,Male
2019-11-16,P0013,Shoe Model 13,4,91.79,367.16,C4943,Houston,Male,Male
2019-11-16,P0006,Shoe Model 6,7,31.67,221.69,C6018,Chicago,Male,Male
2019-11-16,P0017,Shoe Model 17,8,100.09,800.72,C2268,Chicago,Female,Male
2019-11-16,P0005,Shoe Model 5,8,183.55,1468.4,C4171,New York,Male,Male
2019-11-17,P0001,Shoe Model 1,6,159.45,956.7,C5888,Chicago,Female,Female
2019-11-18,P0013,Shoe Model 13,4,149.34,597.36,C7703,Chicago,Female,Unisex
2019-11-19,P0014,Shoe Model 14,2,148.66,297.32,C4488,Los Angeles,Female,Male
2019-11-19,P0017,Shoe Model 17,7,69.43,486.01,C2808,New York,Female,Female
2019-11-19,P0006,Shoe Model 6,1,92.72,92.72,C6362,Los Angeles,Female,Male
2019-11-19,P0009,Shoe Model 9,7,133.2,932.4,C9070,Phoenix,Male,Male
2019-11-20,P0013,Shoe Model 13,4,48.78,195.12,C6200,Houston,Unisex,Male
2019-11-20,P0011,Shoe Model 11,4,83.69,334.76,C5690,Phoenix,Male,Male
2019-11-21,P0002,Shoe Model 2,5,138.11,690.55,C8694,Chicago,Male,Unisex
2019-11-21,P0007,Shoe Model 7,4,162.85,651.4,C7510,Phoenix,Male,Male
2019-11-22,P0007,Shoe Model 7,9,111.49,1003.41,C9664,New York,Male,Male
2019-11-22,P0013,Shoe Model 13,2,66.48,132.96,C8922,Chicago,Female,Female
2019-11-23,P0009,Shoe Model 9,3,138.65,415.95,C8710,Los Angeles,Female,Unisex
2019-11-23,P0005,Shoe Model 5,2,31.29,62.58,C8782,Chicago,Female,Male
2019-11-23,P0016,Shoe Model 16,1,198.98,198.98,C8375,Phoenix,Female,Male
2019-11-24,P0016,Shoe Model 16,7,71.44,500.08,C1391,New York,Female,Male
2019-11-24,P0001,Shoe Model 1,6,60.46,362.76,C6318,Houston,Unisex,Male
2019-11-25,P0005,Shoe Model 5,3,140.55,421.65,C4324,New York,Unisex,Unisex
2019-11-25,P0010,Shoe Model 10,7,50.0,350.0,C1839,Los Angeles,Female,Male
2019-11-26,P0011,Shoe Model 11,6,152.99,917.94,C9411,Houston,Unisex,Male
2019-11-26,P0010,Shoe Model 10,1,135.78,135.78,C8283,New York,Female,Unisex
2019-11-26,P0016,Shoe Model 16,1,37.09,37.09,C5737,Phoenix,Male,Unisex
2019-11-26,P0016,Shoe Model 16,9,48.06,432.54,C9134,Phoenix,Female,Male
2019-11-27,P0011,Shoe Model 11,8,146.63,1173.04,C3693,Houston,Female,Unisex
2019-11-27,P0015,Shoe Model 15,4,132.49,529.96,C4773,Chicago,Unisex,Male
2019-11-27,P0020,Shoe Model 20,4,187.89,751.56,C1293,New York,Unisex,Male
2019-11-28,P0007,Shoe Model 7,4,177.07,708.28,C5178,New York,Unisex,Female
2019-11-28,P0001,Shoe Model 1,1,196.65,196.65,C4739,Houston,Unisex,Female
2019-11-28,P0016,Shoe Model 16,2,78.66,157.32,C9258,New York,Female,Unisex
2019-11-28,P0015,Shoe Model 15,5,147.41,737.05,C8224,New York,Male,Male
2019-11-29,P0018,Shoe Model 18,2,154.58,309.16,C9433,New York,Unisex,Male
2019-11-29,P0007,Shoe Model 7,7,177.85,1244.95,C5636,Los Angeles,Female,Female
2019-11-29,P0008,Shoe Model 8,5,67.02,335.1,C1656,Los Angeles,Male,Unisex
2019-11-29,P0015,Shoe Model 15,8,86.39,691.12,C1306,New York,Male,Female
2019-11-30,P0001,Shoe Model 1,3,195.89,587.67,C4460,Los Angeles,Unisex,Female
2019-11-30,P0009,Shoe Model 9,1,51.96,51.96,C1827,Los Angeles,Female,Female
2019-12-01,P0006,Shoe Model 6,9,75.92,683.28,C6170,New York,Unisex,Unisex
2019-12-01,P0007,Shoe Model 7,6,178.4,1070.4,C7579,New York,Male,Unisex
2019-12-01,P0018,Shoe Model 18,8,69.27,554.16,C6545,Los Angeles,Female,Unisex
2019-12-01,P0018,Shoe Model 18,8,74.31,594.48,C6382,Los Angeles,Male,Female
2019-12-02,P0014,Shoe Model 14,8,72.35,578.8,C6172,New York,Female,Unisex
2019-12-02,P0007,Shoe Model 7,3,191.11,573.33,C2733,Phoenix,Male,Female
2019-12-02,P0006,Shoe Model 6,3,162.77,488.31,C1630,Chicago,Female,Unisex
2019-12-03,P0010,Shoe Model 10,6,47.95,287.7,C1081,Houston,Female,Unisex
2019-12-03,P0020,Shoe Model 20,6,125.99,755.94,C1356,Houston,Female,Unisex
2019-12-03,P0008,Shoe Model 8,4,172.01,688.04,C2034,Phoenix,Unisex,Unisex
2019-12-04,P0002,Shoe Model 2,9,117.85,1060.65,C1941,New York,Male,Female
2019-12-04,P0012,Shoe Model 12,1,161.07,161.07,C8896,Chicago,Male,Unisex
2019-12-05,P0017,Shoe Model 17,6,82.53,495.18,C3585,Houston,Male,Unisex
2019-12-06,P0019,Shoe Model 19,2,107.45,214.9,C1583,Chicago,Unisex,Unisex
2019-12-06,P0004,Shoe Model 4,2,148.86,297.72,C1935,Houston,Unisex,Male
2019-12-07,P0010,Shoe Model 10,6,159.16,954.96,C8409,Phoenix,Unisex,Male
2019-12-07,P0007,Shoe Model 7,9,33.64,302.76,C8304,Chicago,Female,Female
2019-12-08,P0019,Shoe Model 19,9,140.71,1266.39,C2107,Chicago,Unisex,Unisex
2019-12-08,P0006,Shoe Model 6,4,162.51,650.04,C1169,New York,Female,Female
2019-12-08,P0016,Shoe Model 16,4,37.69,150.76,C9823,Phoenix,Male,Unisex
2019-12-09,P0020,Shoe Model 20,1,40.53,40.53,C4412,Phoenix,Unisex,Male
2019-12-09,P0020,Shoe Model 20,8,37.44,299.52,C4841,Phoenix,Unisex,Female
2019-12-10,P0019,Shoe Model 19,1,65.33,65.33,C7250,Chicago,Female,Unisex
2019-12-11,P0015,Shoe Model 15,9,156.49,1408.41,C6269,Phoenix,Male,Female
2019-12-12,P0006,Shoe Model 6,4,194.51,778.04,C3906,New York,Male,Female
2019-12-13,P0002,Shoe Model 2,5,198.01,990.05,C5683,Chicago,Unisex,Male
2019-12-13,P0007,Shoe Model 7,2,77.59,155.18,C4420,Houston,Female,Male
2019-12-14,P0005,Shoe Model 5,2,160.59,321.18,C5934,Los Angeles,Male,Unisex
2019-12-14,P0004,Shoe Model 4,1,107.84,107.84,C9204,Houston,Male,Female
2019-12-14,P0010,Shoe Model 10,2,159.93,319.86,C1816,Houston,Male,Male
2019-12-14,P0004,Shoe Model 4,5,177.4,887.0,C7361,Houston,Male,Female
2019-12-15,P0005,Shoe Model 5,2,148.94,297.88,C3050,Chicago,Male,Female
2019-12-16,P0010,Shoe Model 10,8,119.59,956.72,C2693,Chicago,Unisex,Unisex
2019-12-16,P0008,Shoe Model 8,9,59.33,533.97,C7231,Chicago,Female,Unisex
2019-12-17,P0019,Shoe Model 19,4,70.9,283.6,C5024,Chicago,Female,Male
2019-12-17,P0017,Shoe Model 17,1,189.71,189.71,C6659,Phoenix,Male,Male
2019-12-17,P0013,Shoe Model 13,6,66.6,399.6,C6660,New York,Female,Female
2019-12-17,P0007,Shoe Model 7,5,57.96,289.8,C8330,New York,Unisex,Male
2019-12-18,P0006,Shoe Model 6,5,69.12,345.6,C3488,Los Angeles,Female,Female
2019-12-18,P0012,Shoe Model 12,4,111.12,444.48,C8396,Los Angeles,Unisex,Unisex
2019-12-18,P0012,Shoe Model 12,1,90.29,90.29,C9921,Phoenix,Female,Female
2019-12-19,P0004,Shoe Model 4,8,69.01,552.08,C8460,New York,Unisex,Male
2019-12-19,P0013,Shoe Model 13,4,67.19,268.76,C4051,Houston,Male,Unisex
2019-12-19,P0006,Shoe Model 6,7,195.21,1366.47,C9920,Houston,Female,Unisex
2019-12-20,P0013,Shoe Model 13,2,153.27,306.54,C7294,Houston,Unisex,Female
2019-12-20,P0016,Shoe Model 16,7,125.16,876.12,C6388,Phoenix,Unisex,Female
2019-12-20,P0007,Shoe Model 7,4,187.41,749.64,C1657,Houston,Male,Male
2019-12-20,P0016,Shoe Model 16,4,41.4,165.6,C6963,Houston,Female,Male
2019-12-21,P0011,Shoe Model 11,9,108.43,975.87,C4669,New York,Female,Female
2019-12-22,P0010,Shoe Model 10,7,43.07,301.49,C9704,Los Angeles,Male,Male
2019-12-23,P0013,Shoe Model 13,2,86.62,173.24,C1580,Phoenix,Female,Female
2019-12-23,P0007,Shoe Model 7,1,41.47,41.47,C1298,Phoenix,Male,Unisex
2019-12-23,P0018,Shoe Model 18,1,190.86,190.86,C4155,Houston,Female,Male
2019-12-24,P0018,Shoe Model 18,6,76.47,458.82,C4658,Chicago,Unisex,Male
2019-12-24,P0004,Shoe Model 4,1,108.4,108.4,C5971,Los Angeles,Female,Female
2019-12-25,P0008,Shoe Model 8,3,179.04,537.12,C5934,Phoenix,Female,Male
2019-12-25,P0003,Shoe Model 3,1,38.52,38.52,C8348,Houston,Male,Unisex
2019-12-26,P0009,Shoe Model 9,8,110.59,884.72,C5804,New York,Male,Male
2019-12-26,P0007,Shoe Model 7,7,55.79,390.53,C4624,New York,Male,Unisex
2019-12-26,P0012,Shoe Model 12,7,164.1,1148.7,C3404,Houston,Male,Female
2019-12-26,P0002,Shoe Model 2,2,179.79,359.58,C2308,New York,Female,Female
2019-12-27,P0014,Shoe Model 14,7,54.18,379.26,C5821,Phoenix,Unisex,Male
2019-12-28,P0002,Shoe Model 2,6,117.48,704.88,C5014,Phoenix,Female,Unisex
2019-12-28,P0002,Shoe Model 2,6,65.57,393.42,C1472,Houston,Female,Male
2019-12-29,P0012,Shoe Model 12,6,164.7,988.2,C1827,Houston,Male,Male
2019-12-29,P0001,Shoe Model 1,4,87.21,348.84,C9377,Chicago,Male,Unisex
2019-12-29,P0008,Shoe Model 8,1,61.02,61.02,C8596,Phoenix,Female,Unisex
2019-12-29,P0012,Shoe Model 12,2,76.32,152.64,C5261,Los Angeles,Male,Unisex
2019-12-30,P0001,Shoe Model 1,3,101.08,303.24,C2192,New York,Female,Female
2019-12-30,P0013,Shoe Model 13,2,108.68,217.36,C6243,Los Angeles,Unisex,Female
2019-12-30,P0017,Shoe Model 17,8,115.84,926.72,C2883,Phoenix,Female,Female
2019-12-31,P0015,Shoe Model 15,9,143.98,1295.82,C1404,Houston,Unisex,Female
2019-12-31,P0008,Shoe Model 8,6,183.92,1103.52,C8030,Chicago,Unisex,Male
2020-01-01,P0004,Shoe Model 4,8,69.11,552.88,C4232,Los Angeles,Male,Female
2020-01-01,P0009,Shoe Model 9,3,199.76,599.28,C1348,Los Angeles,Unisex,Unisex
2020-01-01,P0004,Shoe Model 4,8,51.09,408.72,C5008,Houston,Unisex,Male
2020-01-01,P0006,Shoe Model 6,1,40.08,40.08,C2190,New York,Male,Male
2020-01-02,P0018,Shoe Model 18,3,186.44,559.32,C9243,Phoenix,Female,Unisex
2020-01-02,P0012,Shoe Model 12,4,173.96,695.84,C5336,Phoenix,Unisex,Female
2020-01-02,P0008,Shoe Model 8,3,140.84,422.52,C6909,Los Angeles,Female,Male
2020-01-02,P0007,Shoe Model 7,9,188.0,1692.0,C8906,Houston,Female,Male
2020-01-03,P0003,Shoe Model 3,9,143.55,1291.95,C6594,Phoenix,Unisex,Male
2020-01-03,P0006,Shoe Model 6,7,104.91,734.37,C6100,Chicago,Male,Female
2020-01-04,P0014,Shoe Model 14,7,95.27,666.89,C5733,Los Angeles,Female,Female
2020-01-04,P0011,Shoe Model 11,2,45.36,90.72,C3346,Chicago,Female,Unisex
2020-01-04,P0005,Shoe Model 5,5,106.88,534.4,C2116,New York,Unisex,Female
2020-01-04,P0008,Shoe Model 8,2,73.42,146.84,C4498,Phoenix,Female,Unisex
2020-01-05,P0020,Shoe Model 20,7,170.84,1195.88,C5960,Houston,Male,Female
2020-01-05,P0013,Shoe Model 13,5,171.1,855.5,C3167,Phoenix,Male,Female
2020-01-05,P0008,Shoe Model 8,2,195.27,390.54,C1000,Phoenix,Male,Female
2020-01-06,P0005,Shoe Model 5,7,198.03,1386.21,C2548,Los Angeles,Male,Female
2020-01-06,P0003,Shoe Model 3,2,145.85,291.7,C4492,Houston,Female,Male
2020-01-06,P0009,Shoe Model 9,8,90.25,722.0,C6383,Los Angeles,Male,Male
2020-01-06,P0003,Shoe Model 3,6,175.64,1053.84,C4794,Phoenix,Male,Unisex
2020-01-07,P0003,Shoe Model 3,8,168.17,1345.36,C7069,Los Angeles,Male,Unisex
2020-01-07,P0003,Shoe Model 3,3,41.28,123.84,C3480,Chicago,Unisex,Female
2020-01-07,P0012,Shoe Model 12,5,39.87,199.35,C4544,Los Angeles,Female,Male
2020-01-08,P0009,Shoe Model 9,4,129.36,517.44,C5919,Los Angeles,Female,Unisex
2020-01-08,P0009,Shoe Model 9,8,103.44,827.52,C2184,Phoenix,Female,Male
2020-01-08,P0010,Shoe Model 10,8,144.66,1157.28,C9499,Los Angeles,Female,Male
2020-01-09,P0013,Shoe Model 13,6,101.39,608.34,C9030,New York,Unisex,Unisex
2020-01-09,P0007,Shoe Model 7,2,136.68,273.36,C3799,New York,Male,Female
2020-01-09,P0002,Shoe Model 2,6,166.49,998.94,C7571,Los Angeles,Male,Unisex
2020-01-09,P0004,Shoe Model 4,6,111.6,669.6,C4762,Houston,Unisex,Male
2020-01-10,P0020,Shoe Model 20,4,112.11,448.44,C3473,New York,Male,Unisex
2020-01-11,P0014,Shoe Model 14,4,157.38,629.52,C2774,New York,Unisex,Unisex
2020-01-12,P0002,Shoe Model 2,6,133.79,802.74,C9920,New York,Unisex,Unisex
2020-01-12,P0015,Shoe Model 15,1,32.5,32.5,C8142,Los Angeles,Female,Unisex
2020-01-12,P0005,Shoe Model 5,7,157.3,1101.1,C3715,Los Angeles,Female,Unisex
2020-01-12,P0019,Shoe Model 19,4,121.63,486.52,C9701,Los Angeles,Male,Female
